Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_325434301_C5RGj1rOSnheSSjn7x8xfn5HOw4Emr6p.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443865268_jFxjnEsi1Fd4G7euwbDvN1dfRgAg7od1.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443868031_BBqa8FiTd1bPc75EbFkQwh4P4bUI1Koi.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_571894682_qWj5KUl7gDmpTJYQvm7HR8aj6xKup7KS.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_586909664_uMt1e6XnmCSR2omVz1ilanlqX8GdASrP.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_457360244_l6C9vHwIlK5QcMWZxl83uc2DjzitDu2w.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443863266_N317rUGVjW00BKcZXS9pTqtrlqTQrpKr.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_495787820_7JGAdpXkvROAY75rgpQIfpeOZi8tG3o4.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443865338_oOdMyr5mBllu7oScfm0aDb25O0ViQPcK.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_223487267_g8yeInLfozzIhJSgkV8Fh9OPr6WaTFlz.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_371772566_hCy1qEfq8zjLEKi6pN7qsy9vKjctl3oJ.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_750882502_LUxp2YaQ2VUP9veuUg5gJFTfWBdzshiI.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_192751755_9iMeDcjWWLSKbZhmPTLyzRtq5BkUVkyV.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_583204636_xW4kcoQwrpusgNcd1uGNxQd6z7nchp41.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_388477895_LAtxVfE9vcNlpuNLuxZPtOjMRis9wye8.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_353747125_hsDXWOCgJnvLL4dx4tPs7mJ0Z4hXEwil.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_396526746_gMGodahYZiUk6T2VjEaJS10ygO5Cg2MD.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_514738106_cDoVrdvwA3g1FSA2UtHE7PCAmSrkS15b.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_403486771_IKRL1NjIb01FLxeiLE62BkCyXQKuUb2d.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_434426572_pyEu2d5ZBvjj5dIPSEf0z2wCMC8Rd23J.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\360_F_90131528_MlI2egZJb7lCDGupYXs6zwOyKeTHG0ZS.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\40.jpeg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_338635441_bgG8SyE3GsFw6Os9G6QqghFqOy9SD15e.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_418568166_jU85hEI6NnV61dcduVElNrf3m7GzEMfn.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_421729542_Dwf5k57yFpFdnKuiWTvyIsCIso5sDihH.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_298318882_69BHX9qZT1lqpKEIhLNdQJttbnlMH9nE.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_396371038_djwsycz5kHeDPxJGA849KQOcXgEITdbw.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_396367921_WJW8SntBpC5GlDEpGZiS9Xd7fQGahH03.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_486803643_k7yLkZp8TnzIzqgHQKnaXXcZjot8Rvgt.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_297875467_kU7DrdaoaEbtp0Le7AamEBF5G7oyQZ01.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443866297_BaG7kFnh3igURbAdieN7kYo90T0aaEM9.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_129380912_q1e8rulagVLwiMuYP5z4WTTtgChwsFeZ.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443862439_UqV9EP80R5y2RQwjPzD1g4MuPzWiKOB4.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_507373226_AFl2MGNor0XYSXuELeEJEe7BlKZCDm4W.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_479102671_zI32rXpQ7dUWEzxsbrE9AYXTqHxYcsfZ.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_396368148_BKrLDKXgerGyqmkj3YJfHSjIAXwjOv3P.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_277948530_7qL6BXQAhk47FTFMjfgQ2eJyH6q4qffo.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_144168000_DIZjZhlQYUp6sdJSO1iI4s5NzRlWUgYY.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443865708_U9lmpsCSThR8oCbKTW28qllibVuOlljK.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_401290582_5pwiIT0kllzexspDFLf197uPnT24TMJO.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_348166059_kCTtY1bOT4726vqjAwdnHm6AJwzHayJA.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_495983930_YJ36t9zbYFmjtTL5YnZuSacg1AdXBgLl.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_495976457_5IBaPBnbzpofTKNfit5Ehed3FuIrujaF.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_144168000_DIZjZhlQYUp6sdJSO1iI4s5NzRlWUgYY.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443862120_pvuwwN9pdy8VjtVkSW3YSqHY65A5Yi8j.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_433892324_7xrkwIKGjTWbmXXJ0y9sO1OrMjKYRPjP.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\5.jpeg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_388477411_itGabZKTMzpM9cvXFoZgcyAYiYPuMT9v.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_521444113_X4KSKwmNqI2gAtvOF9ZUJVBlvC2gLliv.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_389371135_w1A6vriGQvxQ4KFDXwe2rAxMj4UvqFyd.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_360630518_pbHbyRIq83wKIhxpi73wOXWSIncfxulc.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\16.jpeg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_249932012_QrPOYaclaV7SPU8AyF0ZiYYJjeSwUL3l.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_1022763937_GNDXWFMvFJpWpJ5y6TTAZ7dTeEgQeD8r.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_143591848_9yZ8fHLeBkoT2ICtH8EOGBK2XjxB86M8.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_583205746_mgAkXjzFrNINZyEAN5FXtnxDtCQ01pe2.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_560576850_D0xTeNflZNJp39cKfJKXWpEJaOuTtmbg.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_376660710_zzeDDoEAYTPJJXDZ6Xr68J2awfwGeafU.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_325434301_C5RGj1rOSnheSSjn7x8xfn5HOw4Emr6p.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_457359854_0CoZUyHTI0KvQb9HXhmUsRNEoT8fJkfv.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_133972623_OqGRkP9XHSEUyxZYyuBHEON9Rdr2zuKD.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_133972581_FFtXnCw6oSgEp7hm9WxqSs72Spu36xPC.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_184701806_BvAXoVs8ImQFK5DeoU0ZaBrP911R9orA.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_750882502_LUxp2YaQ2VUP9veuUg5gJFTfWBdzshiI.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_122727448_n622MtJ2K15gIkvgdT5lzCILWA1oa3IE.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_298318961_xNmYD0rRQ0wcInt8jEI2n6GsqpS7lCKZ.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_322817057_yb56lZbeKXlo4pHvD6Sv0mAuXg83TB4H.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_463493326_UXcook16yjGfCWT3xtqelVz5nJ8i8Wgt.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_129380893_3elL2ZnQ4ttPMJAezF2gBSos4Lqoq0bk.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_277949315_bR87Li9bDqNhl0Q1gAOW01CkLOrSU9wv.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_586471372_xbKGihX1lJyFwEtwbb1wh2AL8B7ILyZS.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_845549080_0Dv2k1dDwImEaV13aWaVQRmaq5Yq70RK.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_112260036_DMc0uO3TqclVV8QuZFuoNobGm2WxRitU.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_175736904_KsRZVW3RI4UjwuoomLALk9Z9Azl46M6G.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_205970348_HDqlPQBCKrUXFB2u6ucyLgyKZkWlLJ0T.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_196479716_1mxZnvQPlG6cpEah0YEWmm6X4GymlXJd.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_192753671_kPhaG5MrzBNKoInviEbvxluSGTNartZR.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_123345153_1He6BfgdRm5qGKo3PmLSP7MF5dgXDcx4.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_551520904_D9mrCtOMyBmbbIUdN5UYeOiQNHsJBWuu.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_353747180_ARNL8LtzGHIQ7ceoK4ktjoOhFUiE56c6.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_579305997_q2UMLNUI8QSgsd7iZ9AUTTPJdYNSgyhk.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_192747160_RZ2lEsqDEZiNX1gFhv5GTEifBuPpNPce.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_433897936_qgpwBiOzpz71rocCxVEm9Tn1rjOnMPI3.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_369255146_TWfw78CLrhCykZiiVzBjUCgyzSXmXJSr.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\21.jpeg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_443867241_Zr0qAwkMfTrnkSfogOxzLJBmVI78nViS.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_133710109_79U3jneWog2DfTwLvyUsrlGo0b9dswNq.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_457297834_bLF4vyLF9uuaNhWUhmlpdbgw3ffRREyw.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_379211314_ZfOIKlre5ueZOBR6ezQPh1wT3zWA7yXW.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_111862398_eLshZwdSdPURFj4tZ6kpG3xbujSbGfcl.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_57160679_8jodpYzTgpChLS3zqngm982kckI0fAHe.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_133710034_VnUA940p6tHdRNYqRGUt380UnxLUIvDe.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_109857015_xxvq1e3jdshUWOfUH3Ds684vd3rgvu1j.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_277949059_MdMc0coTMgzpvd0pK4id0wyrHylGMFfY.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_1112634155_JFeLuxfRTZEVLyW0tGspz05n6BtkUwii.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_156635076_sncHw2qKGfa1E3i12PoUdUtRsW7S93Ir.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_403486771_IKRL1NjIb01FLxeiLE62BkCyXQKuUb2d.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_111862398_eLshZwdSdPURFj4tZ6kpG3xbujSbGfcl.jpg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\6.jpeg
Iberian Wolf,Canis lupus signatus,"Spain, Portugal","Medium-sized, slender build",Grayish-brown with white and black markings,Dataset\Iberian Wolf\240_F_192752852_vSsBCQO504du9siSYtSHVUkquD0cGAq2.jpg
